credit_note_id,credit_note_ref,ebay_order,credit_amount,credit_date,source_invoice_id,source_invoice_ref,source_invoice_total,source_invoice_paid_flag,source_invoice_payment_lines,source_invoice_payment_count,source_invoice_paid_amount,source_invoice_payment_details,credit_available_or_applied,credit_discount_rows,credit_discount_amount,credit_discount_details,module_cn_count_for_source_invoice,module_cn_amount_for_source_invoice,module_cn_refs_for_source_invoice,invoice_count_for_order,invoice_refs_for_order,module_only_bucket,module_only_reason,expected_net_payment_after_credit,note_private
8005,IC2606-2193,13-14724-69504,2.01,2026-06-24,4668,IN2606-3980,17.27,1,1,1,17.27,2335:PAY2606-2331:7541178119:17.27:2026-06-09,no,0,0.00000000,,2,15.26,"IC2606-2193, IC2606-2625",1,IN2606-3980,wrong_duplicate_or_multiple_module_credit_notes,Source invoice has multiple module-created credit notes; review duplicates first.,15.26,Auto-created via eBay reconciliation. eBay order: 13-14724-69504. Source invoice: IN2606-3980 (id 4668).
8010,IC2606-2197,14-14681-55532,288.59,2026-06-24,3979,IN2605-3328,325.01,1,1,1,325.01,1920:PAY2606-1916:7528250807:325.01:2026-06-02,no,0,0.00000000,,2,307,"IC2606-1948, IC2606-2197",1,IN2605-3328,wrong_duplicate_or_multiple_module_credit_notes,Source invoice has multiple module-created credit notes; review duplicates first.,36.42,Auto-created via eBay reconciliation. eBay order: 14-14681-55532. Source invoice: IN2605-3328 (id 3979).
8152,IC2606-2323,12-14665-32459,37.41,2026-06-24,3783,IN2605-3137,42.13,1,1,1,42.13,1497:PAY2605-1493:7527519708:42.13:2026-05-26,no,0,0.00000000,,2,39.97,"IC2606-1740, IC2606-2323",1,IN2605-3137,wrong_duplicate_or_multiple_module_credit_notes,Source invoice has multiple module-created credit notes; review duplicates first.,4.72,Auto-created via eBay reconciliation. eBay order: 12-14665-32459. Source invoice: IN2605-3137 (id 3783).
8203,IC2606-2367,26-14644-42305,11.14,2026-06-24,3771,IN2605-3125,12.92,1,1,1,12.92,1538:PAY2605-1534:7527519708:12.92:2026-05-26,no,0,0.00000000,,2,12.03,"IC2606-1761, IC2606-2367",1,IN2605-3125,wrong_duplicate_or_multiple_module_credit_notes,Source invoice has multiple module-created credit notes; review duplicates first.,1.78,Auto-created via eBay reconciliation. eBay order: 26-14644-42305. Source invoice: IN2605-3125 (id 3771).
8254,IC2606-2403,06-14594-44201,50.39,2026-06-24,2208,IN2605-1847,56.11,1,1,1,56.11,909:PAY2605-0905:7475080991:56.11:2026-05-05,no,0,0.00000000,,2,53.25,"IC2606-1382, IC2606-2403",1,IN2605-1847,wrong_duplicate_or_multiple_module_credit_notes,Source invoice has multiple module-created credit notes; review duplicates first.,5.72,Auto-created via eBay reconciliation. eBay order: 06-14594-44201. Source invoice: IN2605-1847 (id 2208).
8294,IC2606-2438,10-14690-22107,199.09,2026-06-24,4066,IN2605-3413,227.33,1,1,1,227.33,1890:PAY2606-1886:7528250807:227.33:2026-06-02,no,0,0.00000000,,2,213.41,"IC2606-1928, IC2606-2438",1,IN2605-3413,wrong_duplicate_or_multiple_module_credit_notes,Source invoice has multiple module-created credit notes; review duplicates first.,28.24,Auto-created via eBay reconciliation. eBay order: 10-14690-22107. Source invoice: IN2605-3413 (id 4066).
8386,IC2606-2510,20-14574-58587,132.18,2026-06-24,2316,IN2605-1937,149.74,1,1,1,149.74,1029:PAY2605-1025:7475080991:149.74:2026-05-05,no,0,0.00000000,,2,141.16,"IC2606-1486, IC2606-2510",1,IN2605-1937,wrong_duplicate_or_multiple_module_credit_notes,Source invoice has multiple module-created credit notes; review duplicates first.,17.56,Auto-created via eBay reconciliation. eBay order: 20-14574-58587. Source invoice: IN2605-1937 (id 2316).
8422,IC2606-2537,24-14658-13773,7.07,2026-06-24,3687,IN2605-3047,7.49,1,1,1,7.49,1756:PAY2605-1752:7515108119:7.49:2026-05-26,no,0,0.00000000,,2,7.43,"IC2606-1862, IC2606-2537",1,IN2605-3047,wrong_duplicate_or_multiple_module_credit_notes,Source invoice has multiple module-created credit notes; review duplicates first.,0.42,Auto-created via eBay reconciliation. eBay order: 24-14658-13773. Source invoice: IN2605-3047 (id 3687).
8432,IC2606-2546,25-14613-99166,61.99,2026-06-24,3244,IN2605-2714,70.45,1,1,1,70.45,1406:PAY2605-1402:7502371199:70.45:2026-05-19,no,0,0.00000000,,2,66.42,"IC2606-1708, IC2606-2546",1,IN2605-2714,wrong_duplicate_or_multiple_module_credit_notes,Source invoice has multiple module-created credit notes; review duplicates first.,8.46,Auto-created via eBay reconciliation. eBay order: 25-14613-99166. Source invoice: IN2605-2714 (id 3244).
8536,IC2606-2625,13-14724-69504,13.25,2026-06-24,4668,IN2606-3980,17.27,1,1,1,17.27,2335:PAY2606-2331:7541178119:17.27:2026-06-09,no,0,0.00000000,,2,15.26,"IC2606-2193, IC2606-2625",1,IN2606-3980,wrong_duplicate_or_multiple_module_credit_notes,Source invoice has multiple module-created credit notes; review duplicates first.,4.02,Auto-created via eBay reconciliation. eBay order: 13-14724-69504. Source invoice: IN2606-3980 (id 4668).
8573,IC2606-2656,18-14676-93680,42.35,2026-06-24,4040,IN2605-3389,46.75,1,1,1,46.75,1955:PAY2606-1951:7528250807:46.75:2026-06-02,no,0,0.00000000,,2,44.75,"IC2606-1967, IC2606-2656",1,IN2605-3389,wrong_duplicate_or_multiple_module_credit_notes,Source invoice has multiple module-created credit notes; review duplicates first.,4.4,Auto-created via eBay reconciliation. eBay order: 18-14676-93680. Source invoice: IN2605-3389 (id 4040).
8668,IC2606-2729,01-14709-88129,22.44,2026-06-24,4124,IN2605-3467,25.46,1,1,1,25.46,2060:PAY2606-2056:7540619244:25.46:2026-06-02,no,0,0.00000000,,2,24.15,"IC2606-2007, IC2606-2729",1,IN2605-3467,wrong_duplicate_or_multiple_module_credit_notes,Source invoice has multiple module-created credit notes; review duplicates first.,3.02,Auto-created via eBay reconciliation. eBay order: 01-14709-88129. Source invoice: IN2605-3467 (id 4124).
8713,IC2606-2770,13-14719-17738,40.66,2026-06-24,4570,IN2606-3886,53.74,1,1,1,53.74,2152:PAY2606-2148:7553645004:53.74:2026-06-09,no,0,0.00000000,,2,47.2,"IC2606-2067, IC2606-2770",1,IN2606-3886,wrong_duplicate_or_multiple_module_credit_notes,Source invoice has multiple module-created credit notes; review duplicates first.,13.08,Auto-created via eBay reconciliation. eBay order: 13-14719-17738. Source invoice: IN2606-3886 (id 4570).
6369,IC2606-0884,24-14486-15020,368.73,2026-06-24,646,IN2604-0636,380.5,1,0,0,0,,no,0,0.00000000,,1,368.73,IC2606-0884,1,IN2604-0636,wrong_missing_or_multiple_payment_lines,Source invoice has zero/multiple payment lines; repair is not simple.,0,Auto-created via eBay reconciliation. eBay order: 24-14486-15020. Source invoice: IN2604-0636 (id 646).
6928,IC2606-1370,05-14496-55088,261.53,2026-06-24,650,IN2604-0640,267.89,1,0,0,0,,no,0,0.00000000,,1,261.53,IC2606-1370,1,IN2604-0640,wrong_missing_or_multiple_payment_lines,Source invoice has zero/multiple payment lines; repair is not simple.,0,Auto-created via eBay reconciliation. eBay order: 05-14496-55088. Source invoice: IN2604-0640 (id 650).
7500,IC2606-1821,13-14461-71093,140.83,2026-06-24,295,IN2604-0270,154,1,0,0,0,,no,0,0.00000000,,1,140.83,IC2606-1821,1,IN2604-0270,wrong_missing_or_multiple_payment_lines,Source invoice has zero/multiple payment lines; repair is not simple.,0,Auto-created via eBay reconciliation. eBay order: 13-14461-71093. Source invoice: IN2604-0270 (id 295).
6398,IC2606-0912,02-14435-52069,45,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,1,IN2606-5667,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 02-14435-52069. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6399,IC2606-0913,02-14459-65870,50.61,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 02-14459-65870. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6400,IC2606-0914,02-14450-42672,31.25,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 02-14450-42672. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6401,IC2606-0915,02-14463-22723,76.81,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 02-14463-22723. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6402,IC2606-0916,05-14373-51294,69.94,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 05-14373-51294. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6403,IC2606-0917,10-14353-25182,30.57,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 10-14353-25182. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6404,IC2606-0918,10-14447-11826,204.95,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 10-14447-11826. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6405,IC2606-0919,11-14391-27200,47.31,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 11-14391-27200. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6406,IC2606-0920,11-14446-05579,33.02,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 11-14446-05579. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6407,IC2606-0921,11-14447-65004,39.99,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 11-14447-65004. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6408,IC2606-0922,13-14367-42090,28.65,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 13-14367-42090. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6409,IC2606-0923,13-14414-32396,50.49,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 13-14414-32396. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6410,IC2606-0924,13-14432-44948,22.38,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 13-14432-44948. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6411,IC2606-0925,14-14368-52797,301.66,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 14-14368-52797. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6412,IC2606-0926,16-14365-44654,568.63,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 16-14365-44654. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6413,IC2606-0927,16-14378-06776,20.73,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 16-14378-06776. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6414,IC2606-0928,16-14398-09052,57.06,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 16-14398-09052. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6415,IC2606-0929,16-14440-06386,6.68,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 16-14440-06386. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6416,IC2606-0930,16-14440-36098,37.45,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 16-14440-36098. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6417,IC2606-0931,16-14441-16343,49.44,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 16-14441-16343. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6418,IC2606-0932,17-14357-53722,102.34,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 17-14357-53722. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6419,IC2606-0933,17-14386-34067,17.85,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 17-14386-34067. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6420,IC2606-0934,18-14377-25948,171.52,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 18-14377-25948. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6421,IC2606-0935,18-14429-75087,37.09,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 18-14429-75087. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6422,IC2606-0936,19-14391-57440,18.27,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 19-14391-57440. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6423,IC2606-0937,19-14410-89085,8.97,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 19-14410-89085. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6424,IC2606-0938,19-14434-60341,26.33,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 19-14434-60341. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6425,IC2606-0939,20-14421-54020,248.1,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 20-14421-54020. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6426,IC2606-0940,22-14397-75276,174.9,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 22-14397-75276. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6427,IC2606-0941,25-14398-18722,276.94,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 25-14398-18722. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6428,IC2606-0942,26-14387-56887,8.57,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 26-14387-56887. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6429,IC2606-0943,27-14336-65944,25.59,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 27-14336-65944. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6430,IC2606-0944,27-14402-39310,58.71,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 27-14402-39310. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6431,IC2606-0945,10-14561-27101,4.88,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,1,IN2606-5556,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 10-14561-27101. Linked to SO SO2604-1318 (id 2210). | User note: Sales order SO2604-1318 has no linked invoices/credit notes
6432,IC2606-0946,06-14556-07979,0.4,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 06-14556-07979. Linked to SO SO2604-1231 (id 2096). | User note: Sales order SO2604-1231 has no linked invoices/credit notes
6433,IC2606-0947,21-14525-77678,0.4,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 21-14525-77678. Linked to SO SO2604-1122 (id 1934). | User note: Sales order SO2604-1122 has no linked invoices/credit notes
6434,IC2606-0948,23-14542-81291,50.9,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,1,IN2606-5557,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 23-14542-81291. Linked to SO SO2604-1326 (id 2221). | User note: Sales order SO2604-1326 has no linked invoices/credit notes
6435,IC2606-0949,24-14557-34160,1.2,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,1,IN2606-5558,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 24-14557-34160. Linked to SO SO2604-1340 (id 2235). | User note: Sales order SO2604-1340 has no linked invoices/credit notes
6481,IC2606-0986,01-14320-60793,16.26,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 01-14320-60793. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6482,IC2606-0987,02-14405-60274,43.1,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 02-14405-60274. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6483,IC2606-0988,07-14454-02234,6.29,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 07-14454-02234. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6484,IC2606-0989,25-14322-77851,8.16,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 25-14322-77851. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6485,IC2606-0990,26-14246-86365,8.36,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 26-14246-86365. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6486,IC2606-0991,27-14404-45717,929.15,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 27-14404-45717. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6487,IC2606-0992,(no order #),74.95,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,4,"IN2606-5451, IN2606-5855, IN2606-5903, IN2606-5912",wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: (no order #). No SO existed; using default eBay customer. | User note: Payout line(s) with no eBay order number — must be accounted for so the payout ties out.
6731,IC2606-1200,02-14435-52069,3.81,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,1,IN2606-5667,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 02-14435-52069. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6732,IC2606-1201,03-14436-92009,10.27,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 03-14436-92009. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6733,IC2606-1202,03-14447-03015,4,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 03-14447-03015. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6734,IC2606-1203,05-14398-84114,36.77,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 05-14398-84114. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6735,IC2606-1204,05-14413-75328,8.36,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 05-14413-75328. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6736,IC2606-1205,05-14454-61317,63.32,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 05-14454-61317. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6737,IC2606-1206,06-14410-36251,10.27,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 06-14410-36251. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6738,IC2606-1207,07-14410-02865,6.37,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 07-14410-02865. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6739,IC2606-1208,08-14409-37340,48.7,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 08-14409-37340. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6740,IC2606-1209,10-14387-40735,77.82,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 10-14387-40735. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6741,IC2606-1210,11-14391-47686,8.36,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 11-14391-47686. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6742,IC2606-1211,11-14447-64076,12.64,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 11-14447-64076. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6743,IC2606-1212,11-14447-65004,6.83,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 11-14447-65004. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6744,IC2606-1213,12-14408-91219,521.96,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 12-14408-91219. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
6745,IC2606-1214,12-14435-16276,19.29,2026-06-24,NULL,NULL,NULL,NULL,0,0,0,,no,0,0.00000000,,0,0,,0,,wrong_missing_source_invoice,Module credit note is not linked to usable source invoice.,0,Auto-created via eBay reconciliation (credit note). eBay order: 12-14435-16276. No SO existed; using default eBay customer. | User note: No sales order with this ref_client
