credit_note_id,credit_note_ref,ebay_order,credit_amount,credit_date,source_invoice_id,source_invoice_ref,source_invoice_total,source_invoice_paid_flag,source_invoice_payment_lines,source_invoice_payment_count,source_invoice_paid_amount,source_invoice_payment_details,credit_available_or_applied,credit_discount_rows,credit_discount_amount,credit_discount_details,module_cn_count_for_source_invoice,module_cn_amount_for_source_invoice,module_cn_refs_for_source_invoice,invoice_count_for_order,invoice_refs_for_order,module_only_bucket,module_only_reason,expected_net_payment_after_credit,note_private
6450,IC2606-0958,05-14580-00893,3.38,2026-06-24,2057,IN2604-1710,57.66,1,1,1,57.66,384:PAY2605-0380:7487039580:57.66:2026-05-05,no,0,0.00000000,,1,3.38,IC2606-0958,1,IN2604-1710,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,54.28,Auto-created via eBay reconciliation. eBay order: 05-14580-00893. Source invoice: IN2604-1710 (id 2057).
6451,IC2606-0959,05-14592-24129,0.2,2026-06-24,2217,IN2605-1854,3.08,1,1,1,3.08,385:PAY2605-0381:7487039580:3.08:2026-05-05,no,0,0.00000000,,1,0.2,IC2606-0959,1,IN2605-1854,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,2.88,Auto-created via eBay reconciliation. eBay order: 05-14592-24129. Source invoice: IN2605-1854 (id 2217).
6453,IC2606-0961,08-14591-30700,0.48,2026-06-24,2211,IN2605-1849,7.39,1,1,1,7.39,387:PAY2605-0383:7487039580:7.39:2026-05-05,no,0,0.00000000,,1,0.48,IC2606-0961,1,IN2605-1849,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,6.91,Auto-created via eBay reconciliation. eBay order: 08-14591-30700. Source invoice: IN2605-1849 (id 2211).
6454,IC2606-0962,09-14582-75854,0.38,2026-06-24,2331,IN2605-1952,5.82,1,1,1,5.82,388:PAY2605-0384:7487039580:5.82:2026-05-05,no,0,0.00000000,,1,0.38,IC2606-0962,1,IN2605-1952,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,5.44,Auto-created via eBay reconciliation. eBay order: 09-14582-75854. Source invoice: IN2605-1952 (id 2331).
6455,IC2606-0963,10-14586-83913,3.36,2026-06-24,2275,IN2605-1901,57.69,1,1,1,57.69,389:PAY2605-0385:7487039580:57.69:2026-05-05,no,0,0.00000000,,1,3.36,IC2606-0963,1,IN2605-1901,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,54.33,Auto-created via eBay reconciliation. eBay order: 10-14586-83913. Source invoice: IN2605-1901 (id 2275).
6456,IC2606-0964,12-14586-25539,0.45,2026-06-24,2298,IN2605-1920,7.29,1,1,1,7.29,390:PAY2605-0386:7487039580:7.29:2026-05-05,no,0,0.00000000,,1,0.45,IC2606-0964,1,IN2605-1920,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,6.84,Auto-created via eBay reconciliation. eBay order: 12-14586-25539. Source invoice: IN2605-1920 (id 2298).
6457,IC2606-0965,13-14572-59955,0.77,2026-06-24,2122,IN2605-1773,11.86,1,1,1,11.86,391:PAY2605-0387:7487039580:11.86:2026-05-05,no,0,0.00000000,,1,0.77,IC2606-0965,1,IN2605-1773,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,11.09,Auto-created via eBay reconciliation. eBay order: 13-14572-59955. Source invoice: IN2605-1773 (id 2122).
6458,IC2606-0966,13-14580-20292,3.42,2026-06-24,2223,IN2605-1860,57.6,1,1,1,57.6,392:PAY2605-0388:7487039580:57.6:2026-05-05,no,0,0.00000000,,1,3.42,IC2606-0966,1,IN2605-1860,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,54.18,Auto-created via eBay reconciliation. eBay order: 13-14580-20292. Source invoice: IN2605-1860 (id 2223).
6460,IC2606-0968,15-14463-57469,26.5,2026-06-24,241,IN2604-0216,34.99,1,1,1,34.99,13:PAY2604-0013:7448106972:34.99:2026-04-14,no,0,0.00000000,,1,26.5,IC2606-0968,1,IN2604-0216,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,8.49,Auto-created via eBay reconciliation. eBay order: 15-14463-57469. Source invoice: IN2604-0216 (id 241).
6462,IC2606-0970,16-14569-37103,0.37,2026-06-24,2166,IN2605-1814,5.84,1,1,1,5.84,395:PAY2605-0391:7487039580:5.84:2026-05-05,no,0,0.00000000,,1,0.37,IC2606-0970,1,IN2605-1814,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,5.47,Auto-created via eBay reconciliation. eBay order: 16-14569-37103. Source invoice: IN2605-1814 (id 2166).
